%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,mocap.linear.x,mocap.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1.61300075228202E+018,253,1.61300075225769E+018,odom,base_link,-1.00400280952,3.5694258213,0,0,0,0.797110725756,0.603833164777,-0.0304809616423,-0.785440707238,0,0,0,-1.53200832722
1.61300075228203E+018,254,1.61300075226741E+018,odom,base_link,-1.00461959839,3.56153225899,0,0,0,0.797333495699,0.603538976899,0.0805276279467,-0.812107588194,0,0,0,-1.66963205593
1.61300075228204E+018,255,1.61300075227832E+018,odom,base_link,-1.00391066074,3.55394148827,0,0,0,0.797446119228,0.603390161445,-0.0824828488849,-0.695942938238,0,0,0,-1.45282708241
1.61300075232595E+018,256,1.61300075228769E+018,odom,base_link,-1.00437366962,3.5462038517,0,0,0,0.797654719965,0.603114373662,0.062721001394,-0.825969734458,0,0,0,-1.6465870707
1.61300075232597E+018,257,1.61300075229779E+018,odom,base_link,-1.00424075127,3.53843927383,0,0,0,0.797817678193,0.602898791144,-0.0166905170347,-0.768307047584,0,0,0,-1.54907598427
1.61300075232599E+018,258,1.61300075230784E+018,odom,base_link,-1.00466525555,3.53080439568,0,0,0,0.798022342343,0.602627862882,0.0536300341092,-0.760081661905,0,0,0,-1.64123783755
1.613000752326E+018,259,1.61300075231852E+018,odom,base_link,-1.00481140614,3.52280187607,0,0,0,0.798214006311,0.602373970328,0.0173640204921,-0.749218703968,0,0,0,-1.59396834914
1.61300075232811E+018,260,1.61300075232782E+018,odom,base_link,-1.0050110817,3.51457667351,0,0,0,0.798415671836,0.602106647503,0.0272527524643,-0.884635180642,0,0,0,-1.60159335646
1.6130007523381E+018,261,1.61300075233782E+018,odom,base_link,-1.00533521175,3.50618577003,0,0,0,0.79863175276,0.601820009209,0.0411366562621,-0.839171159473,0,0,0,-1.61977769672
1.61300075238588E+018,262,1.6130007523478E+018,odom,base_link,-1.00553607941,3.49777960777,0,0,0,0.79883923571,0.601544574816,0.0255385959643,-0.842203274046,0,0,0,-1.60111059098
1.61300075238589E+018,263,1.61300075235773E+018,odom,base_link,-1.00503897667,3.48963689804,0,0,0,0.798985973772,0.601349660111,-0.0635164120828,-0.819862269914,0,0,0,-1.49347871307
1.6130007523859E+018,264,1.61300075236776E+018,odom,base_link,-1.00517642498,3.48124241829,0,0,0,0.799189670064,0.601078922658,0.0173848432859,-0.836675983956,0,0,0,-1.591571803
1.61300075238591E+018,265,1.61300075237781E+018,odom,base_link,-1.0056951046,3.47239351273,0,0,0,0.799435106445,0.600752453664,0.0655075222177,-0.880670997386,0,0,0,-1.64504324284
1.6130007524299E+018,266,1.61300075238932E+018,odom,base_link,-1.00608515739,3.46398234367,0,0,0,0.799661101213,0.600451599387,0.0430042035323,-0.730762107799,0,0,0,-1.62957696527
1.61300075242992E+018,267,1.61300075239767E+018,odom,base_link,-1.0057002306,3.45547938347,0,0,0,0.79982807875,0.60022915994,-0.0585012215173,-1.01833127084,0,0,0,-1.51341127599
1.61300075242993E+018,268,1.61300075241158E+018,odom,base_link,-1.00602567196,3.44679307938,0,0,0,0.800057027068,0.59992395638,0.0297028353217,-0.624729960284,0,0,0,-1.61830562855
1.61300075242993E+018,269,1.61300075242168E+018,odom,base_link,-1.00661075115,3.43767380714,0,0,0,0.800317947444,0.599575835903,0.0734768796037,-0.902460860014,0,0,0,-1.65203548897
1.61300075242995E+018,270,1.61300075242939E+018,odom,base_link,-1.00583720207,3.42908859253,0,0,0,0.800458041097,0.59938879239,-0.12730596224,-1.11338193465,0,0,0,-1.45694907464
1.61300075247794E+018,271,1.61300075244311E+018,odom,base_link,-1.00594341755,3.42027711868,0,0,0,0.800675042366,0.599098887107,0.00982205414598,-0.642088986695,0,0,0,-1.58609216326
1.61300075247796E+018,272,1.61300075244835E+018,odom,base_link,-1.00662434101,3.41102385521,0,0,0,0.800949888869,0.598731388454,0.164966597577,-1.7665453507,0,0,0,-1.66391001871
1.61300075247797E+018,273,1.61300075245786E+018,odom,base_link,-1.00639092922,3.40233445168,0,0,0,0.801138476429,0.598479023512,-0.0311565846236,-0.914006254371,0,0,0,-1.53672158712
1.61300075247809E+018,274,1.61300075246755E+018,odom,base_link,-1.00633597374,3.3933160305,0,0,0,0.801350241137,0.59819544551,-0.00719861975133,-0.930895361543,0,0,0,-1.56306347457
1.61300075247811E+018,275,1.61300075247783E+018,odom,base_link,-1.00676119328,3.3842394352,0,0,0,0.801603316143,0.59785627332,0.0524505575787,-0.882250710186,0,0,0,-1.63017728718
1.61300075248788E+018,276,1.61300075248774E+018,odom,base_link,-1.00615406036,3.37502908707,0,0,0,0.801776798118,0.597623598932,-0.0777844467895,-0.929859176512,0,0,0,-1.48733877638
1.61300075253024E+018,277,1.61300075249772E+018,odom,base_link,-1.00643587112,3.36571526527,0,0,0,0.802026033876,0.597289076567,0.0358340960223,-0.933252043054,0,0,0,-1.60917449206
1.61300075253025E+018,278,1.61300075250843E+018,odom,base_link,-1.00708508492,3.35649871826,0,0,0,0.802303979552,0.596915676117,0.0769179034958,-0.860478628918,0,0,0,-1.65994904526
1.61300075253026E+018,279,1.6130007525185E+018,odom,base_link,-1.00683939457,3.3471660614,0,0,0,0.802512851057,0.596634832949,-0.030955693083,-0.926594851719,0,0,0,-1.53740073407
1.61300075253028E+018,280,1.61300075252815E+018,odom,base_link,-1.0075956583,3.33791399002,0,0,0,0.802802742429,0.596244712135,0.0995037786437,-0.959262391866,0,0,0,-1.67415614321
1.6130007525779E+018,281,1.613000752538E+018,odom,base_link,-1.00719201565,3.32834434509,0,0,0,0.80300665544,0.595970059079,-0.0520129714975,-0.971723219399,0,0,0,-1.5173208291
1.61300075257791E+018,282,1.61300075254759E+018,odom,base_link,-1.00781655312,3.31908035278,0,0,0,0.803288423348,0.595590218955,0.0825742882964,-0.965198572744,0,0,0,-1.6561401253
1.61300075257793E+018,283,1.613000752558E+018,odom,base_link,-1.00768375397,3.30946207047,0,0,0,0.80351798215,0.595280482094,-0.0161919439723,-0.924130632966,0,0,0,-1.55327684767
1.61300075257797E+018,284,1.61300075256805E+018,odom,base_link,-1.00806128979,3.29991483688,0,0,0,0.803788940654,0.594914564355,0.0476668252343,-0.94987784131,0,0,0,-1.62093632518
1.61300075262595E+018,285,1.61300075257787E+018,odom,base_link,-1.0079420805,3.29014611244,0,0,0,0.8040257273,0.594594508753,-0.0154130529135,-0.995287553046,0,0,0,-1.55531153455
1.61300075262597E+018,286,1.6130007525878E+018,odom,base_link,-1.00853943825,3.28068733215,0,0,0,0.804315095729,0.594203018154,0.0763098205545,-0.952167188366,0,0,0,-1.65076869952
1.61300075262598E+018,287,1.61300075259755E+018,odom,base_link,-1.00855112076,3.27097725868,0,0,0,0.804563650181,0.593866426739,0.00152164184604,-0.996623051077,0,0,0,-1.57232312337
1.61300075262601E+018,288,1.61300075260985E+018,odom,base_link,-1.00896441936,3.26080584526,0,0,0,0.804858620246,0.593466596714,0.0426367477911,-0.826863040483,0,0,0,-1.62231516004
1.61300075262602E+018,289,1.61300075261831E+018,odom,base_link,-1.00843632221,3.2515733242,0,0,0,0.805052478307,0.593203596729,-0.0791706687575,-1.09069403626,0,0,0,-1.49833598895
1.61300075267393E+018,290,1.61300075262804E+018,odom,base_link,-1.00842237473,3.24165654182,0,0,0,0.805307884457,0.592856821864,-0.00181999422339,-1.0197106968,0,0,0,-1.5690115144
1.61300075267397E+018,291,1.61300075263771E+018,odom,base_link,-1.00912606716,3.23208260536,0,0,0,0.805615570784,0.592438648394,0.0923380221793,-0.989966207372,0,0,0,-1.66380114829
1.61300075267398E+018,292,1.61300075264796E+018,odom,base_link,-1.00847303867,3.22210526466,0,0,0,0.805821722444,0.592158215039,-0.0808579581509,-0.973503661051,0,0,0,-1.4879278306
1.61300075267399E+018,293,1.6130007526602E+018,odom,base_link,-1.00875198841,3.21227073669,0,0,0,0.806103361238,0.591774763742,0.0289087098643,-0.803134749806,0,0,0,-1.60677563734
1.613000752674E+018,294,1.61300075266777E+018,odom,base_link,-1.00857555866,3.2021510601,0,0,0,0.806355668045,0.591430922941,-0.0295612893708,-1.33613498325,0,0,0,-1.54867545741
1.61300075271853E+018,295,1.61300075267775E+018,odom,base_link,-1.00868546963,3.19228386879,0,0,0,0.806626678771,0.591061249868,0.0139812483332,-0.989078181841,0,0,0,-1.58493102057
1.61300075271856E+018,296,1.61300075268797E+018,odom,base_link,-1.00873672962,3.1821231842,0,0,0,0.806901940625,0.590685413918,0.00636804567202,-0.994678494343,0,0,0,-1.57719835389
1.61300075271858E+018,297,1.61300075269787E+018,odom,base_link,-1.00913929939,3.17205119133,0,0,0,0.807205926204,0.590269932066,0.0515874729903,-1.01706954048,0,0,0,-1.62147457406
1.61300075271859E+018,298,1.61300075270786E+018,odom,base_link,-1.00896561146,3.16180729866,0,0,0,0.807467293589,0.589912340763,-0.0220655366491,-1.02551497476,0,0,0,-1.54928310371
1.61300075271895E+018,299,1.61300075271865E+018,odom,base_link,-1.00865662098,3.15161824226,0,0,0,0.807717082639,0.589570279453,-0.0363305474943,-0.944045564144,0,0,0,-1.53233141631
1.61300075272892E+018,300,1.61300075272864E+018,odom,base_link,-1.0078650713,3.14187192917,0,0,0,0.807915098658,0.589298899846,-0.10060991142,-0.976191654249,0,0,0,-1.46809524966
1.61300075276995E+018,301,1.61300075273791E+018,odom,base_link,-1.00723624229,3.13141965866,0,0,0,0.808147384632,0.588980309274,-0.0860663834642,-1.12731107974,0,0,0,-1.49459753304
1.61300075276996E+018,302,1.61300075274741E+018,odom,base_link,-1.00721526146,3.12140393257,0,0,0,0.808420867452,0.588604876864,-0.00280171616507,-1.05394015501,0,0,0,-1.56813800739
1.61300075276997E+018,303,1.61300075275793E+018,odom,base_link,-1.00703144073,3.11118507385,0,0,0,0.808687462245,0.588238547196,-0.0221847267998,-0.971838612918,0,0,0,-1.54797270749
1.61300075276997E+018,304,1.61300075276789E+018,odom,base_link,-1.00738596916,3.10112118721,0,0,0,0.808997330595,0.587812316211,0.045148580557,-1.00992917295,0,0,0,-1.61547128138
1.61300075281848E+018,305,1.6130007527778E+018,odom,base_link,-1.00779163837,3.09077262878,0,0,0,0.809321139786,0.587366404125,0.0519421353271,-1.0441424455,0,0,0,-1.62050156791
1.6130007528185E+018,306,1.61300075278789E+018,odom,base_link,-1.00759339333,3.08059859276,0,0,0,0.809589756704,0.586996103769,-0.0249382831668,-1.00853185047,0,0,0,-1.54607405128
1.61300075281871E+018,307,1.61300075279894E+018,odom,base_link,-1.00763094425,3.07029104233,0,0,0,0.809883934247,0.586590157647,0.00431368668399,-0.933072858471,0,0,0,-1.57541939124
1.61300075281876E+018,308,1.61300075280804E+018,odom,base_link,-1.00720250607,3.05994057655,0,0,0,0.810140643254,0.586235565406,-0.0597126437994,-1.13676361757,0,0,0,-1.51831592298
1.61300075286593E+018,309,1.61300075281863E+018,odom,base_link,-1.00695705414,3.04958605766,0,0,0,0.810414754019,0.585856574998,-0.0294186811873,-0.977954889428,0,0,0,-1.54072355708
1.61300075286598E+018,310,1.61300075282806E+018,odom,base_link,-1.00716876984,3.03917551041,0,0,0,0.810731670778,0.585417934469,0.0284761889783,-1.10340388633,0,0,0,-1.59659818398
1.61300075286599E+018,311,1.61300075283798E+018,odom,base_link,-1.00733029842,3.02913308144,0,0,0,0.811035288411,0.584997231577,0.0206717763798,-1.01274315415,0,0,0,-1.59120516011
1.613000752866E+018,312,1.61300075284876E+018,odom,base_link,-1.00728106499,3.01878333092,0,0,0,0.811331066873,0.584586948132,-0.0057936427532,-0.959739979197,0,0,0,-1.56475972052
1.61300075286601E+018,313,1.61300075285804E+018,odom,base_link,-1.00714492798,3.00849866867,0,0,0,0.811618979886,0.584187154505,-0.0186341971508,-1.10931953353,0,0,0,-1.55400004383
1.61300075290597E+018,314,1.61300075286767E+018,odom,base_link,-1.00668799877,2.99802684784,0,0,0,0.811885909476,0.58381612687,-0.0601507064113,-1.08629094706,0,0,0,-1.51548025977
1.61300075290601E+018,315,1.61300075287742E+018,odom,base_link,-1.007386446,2.98772501945,0,0,0,0.812250648522,0.583308566691,0.0909457293341,-1.05704911588,0,0,0,-1.6566223428
1.61300075290602E+018,316,1.61300075288787E+018,odom,base_link,-1.00666356087,2.97730541229,0,0,0,0.812495943951,0.58296684388,-0.0877760552265,-0.996988747235,0,0,0,-1.48298158154
1.61300075290603E+018,317,1.61300075289762E+018,odom,base_link,-1.00719475746,2.96672344208,0,0,0,0.812857938358,0.582461991934,0.0691458179511,-1.08544873152,0,0,0,-1.63441288603
1.61300075290794E+018,318,1.61300075290773E+018,odom,base_link,-1.0070874691,2.95630860329,0,0,0,0.81316056574,0.58203942678,-0.0134721662164,-1.03055107193,0,0,0,-1.55772429261
1.61300075291905E+018,319,1.61300075291865E+018,odom,base_link,-1.00641000271,2.94580578804,0,0,0,0.813417148808,0.581680790491,-0.0787214644705,-0.961708111425,0,0,0,-1.48912253655
1.61300075296195E+018,320,1.61300075292789E+018,odom,base_link,-1.00704073906,2.93531394005,0,0,0,0.813790817799,0.581157900115,0.0866147506125,-1.13534573271,0,0,0,-1.64693815578
1.61300075296196E+018,321,1.61300075293804E+018,odom,base_link,-1.00667524338,2.9246866703,0,0,0,0.814082220995,0.58074963406,-0.0457064802837,-1.0472476076,0,0,0,-1.52717961952
1.61300075296197E+018,322,1.61300075294787E+018,odom,base_link,-1.00674593449,2.91430449486,0,0,0,0.814406610428,0.58029464317,0.00912398197062,-1.0559421674,0,0,0,-1.57943671942
1.61300075296198E+018,323,1.61300075295779E+018,odom,base_link,-1.00661325455,2.9035859108,0,0,0,0.814725078517,0.579847433758,-0.0169696416608,-1.08028157758,0,0,0,-1.55508908303
1.61300075300988E+018,324,1.61300075296785E+018,odom,base_link,-1.00655674934,2.89332556725,0,0,0,0.815037977465,0.579407538171,-0.00712711996709,-1.01981095879,0,0,0,-1.56380777281
1.61300075300989E+018,325,1.61300075297787E+018,odom,base_link,-1.00602567196,2.88227128983,0,0,0,0.815334953106,0.578989563156,-0.0672808617494,-1.10356073795,0,0,0,-1.50990462936
1.6130007530099E+018,326,1.61300075298766E+018,odom,base_link,-1.00613462925,2.8717417717,0,0,0,0.81567472073,0.57851080367,0.014116332639,-1.07499446679,0,0,0,-1.5839271119
1.61300075300991E+018,327,1.61300075299812E+018,odom,base_link,-1.00571525097,2.86105656624,0,0,0,0.815973844298,0.578088821395,-0.0508984650696,-1.02191264317,0,0,0,-1.52103039106
1.61300075300992E+018,328,1.61300075300799E+018,odom,base_link,-1.00544500351,2.85021686554,0,0,0,0.816293120761,0.57763789782,-0.0347472554772,-1.09826798143,0,0,0,-1.53916864641
1.6130007530539E+018,329,1.61300075301961E+018,odom,base_link,-1.00542259216,2.83920812607,0,0,0,0.816642120832,0.577144389631,-0.00244813259831,-0.947625472011,0,0,0,-1.56821289355
1.61300075305391E+018,330,1.61300075302816E+018,odom,base_link,-1.00505518913,2.82868289948,0,0,0,0.816946455454,0.576713524136,-0.054499670406,-1.23031052755,0,0,0,-1.52652777552
1.61300075305392E+018,331,1.61300075303765E+018,odom,base_link,-1.00486016273,2.81763505936,0,0,0,0.817285145081,0.57623345237,-0.0260792109671,-1.16415437138,0,0,0,-1.54839822362
1.61300075305394E+018,332,1.61300075304781E+018,odom,base_link,-1.00471401215,2.80706644058,0,0,0,0.81761477748,0.575765642989,-0.0182620415107,-1.04063668648,0,0,0,-1.55324921606
1.61300075305798E+018,333,1.61300075305776E+018,odom,base_link,-1.00397479534,2.79602432251,0,0,0,0.817907813284,0.575349293012,-0.0942891258183,-1.10987561349,0,0,0,-1.48604514894
1.61300075307004E+018,334,1.61300075306987E+018,odom,base_link,-1.00406825542,2.78530430794,0,0,0,0.818268198956,0.574836632947,0.00979377346722,-0.885220396222,0,0,0,-1.58185953087
1.61300075311395E+018,335,1.61300075307754E+018,odom,base_link,-1.00385987759,2.77430582047,0,0,0,0.81861231439,0.574346479688,-0.0344715427674,-1.43375287312,0,0,0,-1.54675808177
1.61300075311397E+018,336,1.61300075308769E+018,odom,base_link,-1.00328397751,2.76345586777,0,0,0,0.818919906286,0.573907821073,-0.0720165778498,-1.06916647396,0,0,0,-1.50354023462
1.61300075311398E+018,337,1.6130007530976E+018,odom,base_link,-1.00328469276,2.75257611275,0,0,0,0.819283463244,0.573388704855,9.16016091646E-05,-1.09797642024,0,0,0,-1.57087975446
1.61300075311399E+018,338,1.61300075310793E+018,odom,base_link,-1.00327324867,2.74172067642,0,0,0,0.819647293205,0.572868496901,-0.00140575747116,-1.05077201052,0,0,0,-1.56945849459
1.61300075315793E+018,339,1.61300075311774E+018,odom,base_link,-1.00232887268,2.73085284233,0,0,0,0.819927603801,0.572467225721,-0.122087365592,-1.10713588815,0,0,0,-1.46096692031
1.61300075315795E+018,340,1.61300075312841E+018,odom,base_link,-1.0028834343,2.71991229057,0,0,0,0.820350996778,0.571860334423,0.0659679619471,-1.02554478455,0,0,0,-1.63503262675
1.61300075315796E+018,341,1.61300075313772E+018,odom,base_link,-1.0022418499,2.70887947083,0,0,0,0.820669122787,0.571403702214,-0.0874725350988,-1.18532266034,0,0,0,-1.49713346203
1.61300075315797E+018,342,1.61300075314791E+018,odom,base_link,-1.00159311295,2.69801735878,0,0,0,0.820982770052,0.570952967658,-0.080773784377,-1.06573251482,0,0,0,-1.49514915586
1.61300075320591E+018,343,1.6130007531578E+018,odom,base_link,-1.00132584572,2.68701553345,0,0,0,0.821338853431,0.570440608517,-0.0342977910026,-1.11254434727,0,0,0,-1.53997784126
1.61300075320592E+018,344,1.61300075316782E+018,odom,base_link,-1.00104951859,2.67589783669,0,0,0,0.821700409437,0.569919676034,-0.0349963608172,-1.10954858186,0,0,0,-1.53926569979
1.61300075320593E+018,345,1.61300075318316E+018,odom,base_link,-1.00107336044,2.66492629051,0,0,0,0.82208726456,0.569361510333,0.00197171925404,-0.714998221104,0,0,0,-1.57355397597
1.61300075320594E+018,346,1.61300075318736E+018,odom,base_link,-0.999786674976,2.65396332741,0,0,0,0.822353249233,0.568977269736,-0.389212012452,-2.61320774517,0,0,0,-1.42294289632
1.61300075320595E+018,347,1.61300075319767E+018,odom,base_link,-1.00023806095,2.6428527832,0,0,0,0.82278985822,0.568345712758,0.0555545772737,-1.0775545428,0,0,0,-1.62230688275
1.61300075325002E+018,348,1.6130007532086E+018,odom,base_link,-0.998007297516,2.63241076469,0,0,0,0.82295231724,0.568110450132,-0.258903389346,-0.954994392222,0,0,0,-1.30605521649
1.61300075325004E+018,349,1.61300075321863E+018,odom,base_link,-0.998019337654,2.62145352364,0,0,0,0.823346616695,0.567538852218,0.00152413774662,-1.09301495896,0,0,0,-1.57219076037
1.61300075325014E+018,350,1.61300075322775E+018,odom,base_link,-0.998823821545,2.6098484993,0,0,0,0.823841945883,0.566819590525,0.111976593372,-1.27288186406,0,0,0,-1.65854136621
1.61300075325014E+018,351,1.61300075323748E+018,odom,base_link,-0.998234987259,2.59871697426,0,0,0,0.824190860842,0.56631212675,-0.076749871869,-1.14332942652,0,0,0,-1.50376848966
1.61300075325554E+018,352,1.61300075325525E+018,odom,base_link,-0.997789442539,2.58746886253,0,0,0,0.824560044331,0.565774454436,-0.0318182489093,-0.632989840234,0,0,0,-1.52057199661
1.61300075325781E+018,353,1.61300075325765E+018,odom,base_link,-0.997252881527,2.57626271248,0,0,0,0.82492148769,0.565247325644,-0.284398121487,-4.6805424507,0,0,0,-1.5101091524
1.61300075329791E+018,354,1.61300075326794E+018,odom,base_link,-0.995572566986,2.56517720222,0,0,0,0.825171487154,0.564882303483,-0.207227290993,-1.07731869458,0,0,0,-1.38076272889
1.61300075329792E+018,355,1.61300075327722E+018,odom,base_link,-0.996264874935,2.55373001099,0,0,0,0.825664425869,0.564161551202,0.0946815671544,-1.23366488139,0,0,0,-1.64739437404
1.61300075329793E+018,356,1.6130007532878E+018,odom,base_link,-0.994136035442,2.54315280914,0,0,0,0.825856624274,0.563880161153,-0.255221372492,-0.999256674095,0,0,0,-1.3207312649
1.61300075329794E+018,357,1.61300075329748E+018,odom,base_link,-0.994904339314,2.53155446053,0,0,0,0.826368151997,0.563130249024,0.100682250197,-1.19770039942,0,0,0,-1.65466211738
1.61300075334197E+018,358,1.61300075330742E+018,odom,base_link,-0.992799341679,2.52078938484,0,0,0,0.826573706182,0.562828489194,-0.268762297035,-1.08309353522,0,0,0,-1.32756600106
1.61300075334199E+018,359,1.61300075331859E+018,odom,base_link,-0.992450714111,2.50950050354,0,0,0,0.826971061561,0.562244487159,-0.0396220991857,-1.01101781,0,0,0,-1.53162606438
1.613000753342E+018,360,1.6130007533287E+018,odom,base_link,-0.993487477303,2.49792027473,0,0,0,0.827516853622,0.561440875758,0.130149200938,-1.14554253826,0,0,0,-1.6839248256
1.61300075334201E+018,361,1.61300075333792E+018,odom,base_link,-0.993381559849,2.48677539825,0,0,0,0.827938079169,0.560819522719,-0.0145795313594,-1.20888067799,0,0,0,-1.55873655546
1.61300075338591E+018,362,1.6130007533473E+018,odom,base_link,-0.992963373661,2.47560691833,0,0,0,0.828332602319,0.560236646369,-0.0565771411546,-1.19068676469,0,0,0,-1.52331564563
1.61300075338592E+018,363,1.61300075335766E+018,odom,base_link,-0.991069793701,2.46494460106,0,0,0,0.828565735372,0.559891795053,-0.231900515296,-1.02896786226,0,0,0,-1.34912786523
1.61300075338596E+018,364,1.61300075336751E+018,odom,base_link,-0.991787970066,2.45336484909,0,0,0,0.829092842687,0.559110953394,0.0924695802826,-1.17489533451,0,0,0,-1.64933894485
1.61300075338597E+018,365,1.61300075337776E+018,odom,base_link,-0.991282582283,2.44182920456,0,0,0,0.82950154152,0.558504424885,-0.0625770926581,-1.12554963526,0,0,0,-1.5152565848
1.61300075342993E+018,366,1.6130007533874E+018,odom,base_link,-0.990603029728,2.43089699745,0,0,0,0.829871830835,0.557954070141,-0.0895213164265,-1.13486291667,0,0,0,-1.49207640155
1.61300075342994E+018,367,1.61300075339784E+018,odom,base_link,-0.990178465843,2.41958665848,0,0,0,0.830285109685,0.5573388885,-0.0515972345186,-1.08315632963,0,0,0,-1.52319630987
1.61300075342995E+018,368,1.6130007534074E+018,odom,base_link,-0.989679038525,2.40848183632,0,0,0,0.830685546933,0.556741881052,-0.0662548220462,-1.16088433087,0,0,0,-1.51378545725
1.61300075342996E+018,369,1.61300075341856E+018,odom,base_link,-0.988465607166,2.39759469032,0,0,0,0.831009098804,0.556258822586,-0.138017525127,-0.975809883207,0,0,0,-1.43028937645
1.61300075342997E+018,370,1.61300075342939E+018,odom,base_link,-0.989531934261,2.38576006889,0,0,0,0.83160052653,0.555374256043,0.124960015302,-1.09286656475,0,0,0,-1.6846434118
1.61300075347392E+018,371,1.61300075343784E+018,odom,base_link,-0.988917469978,2.37466359138,0,0,0,0.831997970554,0.554778673882,-0.092334417004,-1.31396636748,0,0,0,-1.50064013187
1.61300075347394E+018,372,1.61300075344768E+018,odom,base_link,-0.985805034637,2.36420440674,0,0,0,0.832122236095,0.554592268425,-0.401269186217,-1.06258932228,0,0,0,-1.20971895014
1.61300075347395E+018,373,1.61300075345781E+018,odom,base_link,-0.985628187656,2.352891922,0,0,0,0.83257746158,0.553908630072,-0.0221522684875,-1.11663363808,0,0,0,-1.55096048959
1.61300075347406E+018,374,1.61300075346751E+018,odom,base_link,-0.987347781658,2.34094429016,0,0,0,0.833252947821,0.552891964988,0.224895429496,-1.23131362023,0,0,0,-1.75145176232
1.61300075347951E+018,375,1.61300075347934E+018,odom,base_link,-0.986619889736,2.32989239693,0,0,0,0.833648725003,0.552295032841,-0.0780828052232,-0.934237579643,0,0,0,-1.48741095467
1.61300075348853E+018,376,1.61300075348805E+018,odom,base_link,-0.986376404762,2.31847500801,0,0,0,0.834111811814,0.551595400083,-0.0354996264321,-1.31174844194,0,0,0,-1.54374009978
1.61300075353394E+018,377,1.61300075349775E+018,odom,base_link,-0.985238730907,2.30737996101,0,0,0,0.834474024487,0.551047277878,-0.148745710867,-1.14310984287,0,0,0,-1.44139965585
1.61300075353395E+018,378,1.61300075350786E+018,odom,base_link,-0.985050439835,2.29649353027,0,0,0,0.834926017898,0.550362194048,-0.0236364013423,-1.07688489098,0,0,0,-1.54885098519
1.61300075353396E+018,379,1.61300075351865E+018,odom,base_link,-0.983822107315,2.28481960297,0,0,0,0.835310000264,0.549779231564,-0.14454649023,-1.08253196727,0,0,0,-1.4380552014
1.61300075353397E+018,380,1.61300075352788E+018,odom,base_link,-0.983259320259,2.27345252037,0,0,0,0.835751270077,0.549108199324,-0.0773595693297,-1.23126377697,0,0,0,-1.50804940122
1.61300075357787E+018,381,1.61300075353767E+018,odom,base_link,-0.982710540295,2.26219916344,0,0,0,0.836192197502,0.548436513042,-0.0711129085158,-1.14911748407,0,0,0,-1.50899034396
1.61300075357788E+018,382,1.61300075354782E+018,odom,base_link,-0.981694817543,2.25114941597,0,0,0,0.836579549969,0.547845467786,-0.127031533045,-1.08898238696,0,0,0,-1.4546695686
1.61300075357789E+018,383,1.61300075355762E+018,odom,base_link,-0.981004834175,2.23916053772,0,0,0,0.837045363314,0.54713349354,-0.0893105435416,-1.22285455136,0,0,0,-1.49789129116
1.6130007535779E+018,384,1.61300075356768E+018,odom,base_link,-0.980594813824,2.22763252258,0,0,0,0.837522794457,0.546402387225,-0.051752287471,-1.14659704773,0,0,0,-1.52569139049
1.61300075362194E+018,385,1.61300075357784E+018,odom,base_link,-0.980115115643,2.21652197838,0,0,0,0.837977616331,0.545704603726,-0.0598697372528,-1.092714626,0,0,0,-1.51606114236
1.61300075362196E+018,386,1.61300075358758E+018,odom,base_link,-0.978921830654,2.20527768135,0,0,0,0.83836822545,0.545104318966,-0.155500944482,-1.15465783666,0,0,0,-1.43692900683
1.61300075362197E+018,387,1.61300075359782E+018,odom,base_link,-0.977958142757,2.19406318665,0,0,0,0.838784291467,0.544463876109,-0.119498920653,-1.09582052956,0,0,0,-1.46217581695
1.61300075362202E+018,388,1.61300075360955E+018,odom,base_link,-0.97759449482,2.18221831322,0,0,0,0.839295113222,0.54367611031,-0.039338456799,-1.0097148847,0,0,0,-1.5318560558
1.61300075362203E+018,389,1.61300075361857E+018,odom,base_link,-0.977438986301,2.1717813015,0,0,0,0.839765638122,0.542949051965,-0.0218735519803,-1.15684039375,0,0,0,-1.55189056766
1.61300075366595E+018,390,1.61300075362803E+018,odom,base_link,-0.975960016251,2.15940260887,0,0,0,0.840192882595,0.542287672769,-0.198458063359,-1.30892961148,0,0,0,-1.42032378224
1.61300075366599E+018,391,1.61300075363782E+018,odom,base_link,-0.975367844105,2.14796590805,0,0,0,0.840671910604,0.541544770745,-0.0767432937743,-1.16795299276,0,0,0,-1.50518312691
1.61300075366599E+018,392,1.61300075364803E+018,odom,base_link,-0.974602818489,2.13669490814,0,0,0,0.841128594372,0.54083517612,-0.095114865636,-1.10424899345,0,0,0,-1.48487306191
1.613000753666E+018,393,1.61300075365776E+018,odom,base_link,-0.974504947662,2.125446558,0,0,0,0.841657757224,0.540011314423,-0.0127529373203,-1.15498924249,0,0,0,-1.55975516847
1.61300075366786E+018,394,1.61300075366768E+018,odom,base_link,-0.974264264107,2.11418795586,0,0,0,0.842176245489,0.539202347486,-0.0307957840314,-1.13517145812,0,0,0,-1.54367422799
1.61300075367787E+018,395,1.6130007536777E+018,odom,base_link,-0.972549974918,2.10256743431,0,0,0,0.842560835818,0.538601186357,-0.217173815481,-1.16006183645,0,0,0,-1.38572967587
